entity_type,entity_id,stage,reason_code,technical_detail
package,debian:acpi-fakekey,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:apt,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:binkd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:bootparamd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:canna,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:dhcp-helper,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:farpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:gcpegg,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:ifupdown,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:inn,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:ipip,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:kdump-tools,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:l2tpns,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:memlockd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:openbsd-inetd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:pcaputils,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:pk4,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:pkcs11-daemon,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:proxsmtp,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:rarpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:rbldnsd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:rng-tools-debian,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:rng-tools5,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:scsitools,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:setserial,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:xringd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,debian:zfs-fuse,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:autofs,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:coturn,artifact_fetch,ARTIFACT_FETCH_FAILURE,HTTP Error 404: Not Found
package,fedora:coturn,artifact_fetch,ARTIFACT_FETCH_FAILURE,RESTORED_FROZEN_FAILURE_DETAIL_UNAVAILABLE_AFTER_FULL008_MANIFEST_OVERWRITE
package,fedora:finger-server,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:glances,artifact_fetch,ARTIFACT_FETCH_FAILURE,HTTP Error 404: Not Found
package,fedora:glances,artifact_fetch,ARTIFACT_FETCH_FAILURE,RESTORED_FROZEN_FAILURE_DETAIL_UNAVAILABLE_AFTER_FULL008_MANIFEST_OVERWRITE
package,fedora:rarpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:rwho,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:thermald,artifact_fetch,ARTIFACT_FETCH_FAILURE,HTTP Error 404: Not Found
package,fedora:thermald,artifact_fetch,ARTIFACT_FETCH_FAILURE,RESTORED_FROZEN_FAILURE_DETAIL_UNAVAILABLE_AFTER_FULL008_MANIFEST_OVERWRITE
package,fedora:zram,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:apt,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:apt-cacher,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:apt-show-versions,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:apticron-systemd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:awffull,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:base-files,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:binkd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:bootcd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:bootparamd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:budgie-sddm-theme,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:canna,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:casper,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:cgroup-lite,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:conmux,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:console-setup-linux,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:dgx-desktop-docker-options,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:dgx-desktop-enable-persistenced,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:dgx-desktop-pro-activation,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:dhcp-helper,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:dns2tcp,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ec2-hibinit-agent,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:fake-hwclock,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:farpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:flamethrower,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:friendly-recovery,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:gcpegg,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:greylistd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:hpsockd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ifupdown,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ifupdown-extra,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:inn,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ippl,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ipset-persistent,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:iptables-persistent,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:kdump-tools,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:l2tpns,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:lenovo-cfgservice,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:lenovo-fccunlock,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:linux-cloud-tools-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:linux-tools-host,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:local-apt-repository,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:logcheck,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:lpr,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:lxd-installer,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:memlockd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:nagzilla,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:netdiag,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:netfilter-persistent,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:netscript-2.4,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:netscript-ipfilter,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:nvidia-fabricmanager-580,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:nvidia-fabricmanager-595,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:nvidia-imex-580,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:nvidia-imex-595,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:openbsd-inetd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pcaputils,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:php-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pk4,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pkcs11-daemon,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pommed,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:postgresql-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pppconfig,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:proxsmtp,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rarpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rbldnsd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rng-tools-debian,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rng-tools5,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sauce,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sec,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:secureboot-db,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:setserial,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:snmptrapfmt,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sreview-master,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sreview-web,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ssl-cert,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:systune,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:tcpspy,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubiquity,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-drivers-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-fan,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-raspi-settings-desktop,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:unattended-upgrades,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:update-notifier-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:userv,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:whereami,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:xringd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:zfs-fuse,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:zram-config,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
policy_state,https://ceph.com::ceph-crash:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit ceph-crash.service not found.
policy_state,https://ceph.com::ceph-crash:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit ceph-crash.service not found.
policy_state,https://ceph.com::ceph-mon:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit ceph-mon.service not found.
policy_state,https://ceph.com::ceph-mon:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit ceph-mon.service not found.
policy_state,https://ceph.com::rbdmap:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit rbdmap.service not found.
policy_state,https://ceph.com::rbdmap:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit rbdmap.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::google_guest_agent:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit google-guest-agent.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::google_guest_agent:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit google-guest-agent.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::true:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit google-shutdown-scripts.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::true:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit google-shutdown-scripts.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::upstream-unit::google-guest-agent.service:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit google-guest-agent.service not found.
policy_state,https://github.com/GoogleCloudPlatform/guest-agent::upstream-unit::google-guest-agent.service:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit google-guest-agent.service not found.
policy_state,https://github.com/GoogleCloudPlatform/osconfig::google_osconfig_agent:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit google-osconfig-agent.service not found.
policy_state,https://github.com/GoogleCloudPlatform/osconfig::google_osconfig_agent:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit google-osconfig-agent.service not found.
policy_state,https://github.com/adnanh/webhook::webhook:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit webhook.service not found.
policy_state,https://github.com/adnanh/webhook::webhook:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit webhook.service not found.
policy_state,https://github.com/open-iscsi/rtslib-fb::upstream-unit::systemd/target.service:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit target.service not found.
policy_state,https://github.com/open-iscsi/rtslib-fb::upstream-unit::systemd/target.service:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit target.service not found.
policy_state,https://github.com/snapcore/snapd::snap-bootstrap:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.recovery-chooser-trigger.service not found.
policy_state,https://github.com/snapcore/snapd::snap-bootstrap:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.recovery-chooser-trigger.service not found.
policy_state,https://github.com/snapcore/snapd::snapd-apparmor:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.apparmor.service not found.
policy_state,https://github.com/snapcore/snapd::snapd-apparmor:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.apparmor.service not found.
policy_state,https://github.com/snapcore/snapd::snapd:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.service not found.
policy_state,https://github.com/snapcore/snapd::snapd:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit snapd.service not found.
policy_state,https://www.svxlink.org::svxlink_gpio_up:ubuntu:E,semantic_evaluation,ANALYZER_FAILURE,Unit svxlink_gpio_setup.service not found.
policy_state,https://www.svxlink.org::svxlink_gpio_up:ubuntu:P,semantic_evaluation,ANALYZER_FAILURE,Unit svxlink_gpio_setup.service not found.
service_lineage,arch:https://bird.network.cz::bird,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://boinc.berkeley.edu::boinc,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://chrony-project.org::chronyd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://cloud-init.io::sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://cloud-init.io::sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,arch:https://cockpit-project.org::true,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://containerd.io::containerd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://dovecot.org::dovecot,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://e2fsprogs.sourceforge.net::e2scrub_all,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/caddyserver/caddy::caddy,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/christgau/wsdd::wsdd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/containers/netavark::netavark,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=3
service_lineage,arch:https://github.com/cri-o/cri-o::crio,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/jirka-h/haveged::haveged,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/kitsunyan/intel-undervolt::intel-undervolt,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/linux-nvme/nvme-cli::nvme,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://github.com/rpm-software-management/dnf5::dnf5,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=3
service_lineage,arch:https://github.com/yggdrasil-network/yggdrasil-go::yggdrasil,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://gitlab.archlinux.org/archlinux/netctl::netctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://libvirt.org::libvirt-guests.sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://linuxcontainers.org/incus::incusd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://mariadb.org::mariadbd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://networkmanager.dev::NetworkManager,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://networkmanager.dev::nm-online,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://networkupstools.org::nut-driver-enumerator.sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://nginx.org::nginx,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://ostreedev.github.io/ostree::ostree,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://pcp.io::pmlogger_daily,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=3
service_lineage,arch:https://snapper.io::systemd-helper,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://sourceware.org/lvm2::lvm,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://sysstat.github.io::sa1,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=3
service_lineage,arch:https://www.alsa-project.org::alsactl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://www.clamav.net::freshclam,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://www.freedesktop.org/wiki/Software/Plymouth::plymouth,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=5
service_lineage,arch:https://www.freedesktop.org/wiki/Software/Plymouth::plymouthd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=5
service_lineage,arch:https://www.isc.org/dhcp::dhcpd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://www.lighttpd.net::lighttpd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.list.org::mailman,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,arch:https://www.nvidia.com::nvidia-persistenced,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.nvidia.com::nvidia-powerd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.nvidia.com::nvidia-sleep.sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,arch:https://www.postgresql.org::postgres,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.privoxy.org::privoxy,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.qemu.org::qemu-ga,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.qemu.org::qemu-vmsr-helper,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.qemu.org::upstream-unit::contrib/systemd/qemu-vmsr-helper.service,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,arch:https://www.squid-cache.org::squid,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,arch:https://www.xpra.org::xpra,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://bird.network.cz::bird,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://boinc.berkeley.edu::boinc,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://chrony-project.org::chronyd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://cockpit-project.org::true,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://containerd.io::containerd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://dovecot.org::dovecot,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://e2fsprogs.sourceforge.net::e2scrub_all,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://github.com/caddyserver/caddy::caddy,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://github.com/containers/netavark::netavark,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://github.com/gridcf/gct::sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://github.com/linux-msm/rmtfs::rmtfs,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://github.com/linux-nvme/nvme-cli::nvme,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://github.com/prometheus/alertmanager::prometheus-alertmanager,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://github.com/snapcore/snapd::snap,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://github.com/yggdrasil-network/yggdrasil-go::yggdrasil,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://libvirt.org::libvirt-guests.sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://linuxcontainers.org/incus::incusd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://mariadb.org::mariadbd,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://networkmanager.dev::NetworkManager,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://networkmanager.dev::nm-online,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://networkupstools.org::nut-driver-enumerator.sh,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://openvswitch.org::ovn-ctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=8
service_lineage,debian:https://openvswitch.org::ovs-ctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,debian:https://openvswitch.org::true,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,debian:https://pcp.io::pmlogger_daily,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://snapper.io::systemd-helper,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://sourceware.org/lvm2::lvm,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://sysstat.github.io::sa1,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=3
service_lineage,debian:https://systemd.io::bash,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://systemd.io::bootctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://systemd.io::journalctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://systemd.io::systemctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
service_lineage,debian:https://systemd.io::systemctl,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=4
service_lineage,debian:https://systemd.io::systemd-confext,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=1
service_lineage,debian:https://systemd.io::systemd-hibernate-resume,tier_a_matching,SERVICE_LINEAGE_AMBIGUOUS,candidate_count=2
